surface,kind,location,route,current_title,content_purpose,target_user,accurate,duplicated,outdated,too_detailed,unclear,needed_in_current_workflow,belongs_in,recommended_action,source_words,source_lines,dialog_markers,tooltip_markers,notification_markers,empty_state_markers,loading_state_markers,claim_markers
documentation,article,apps/mantrixflow-docs/troubleshooting/index.mdx,,Troubleshooting,Technical guidance: Troubleshooting,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,342,48,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/user-guide/activity-and-edge-cases.mdx,,Activity and edge cases,Technical guidance: Activity and edge cases,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,156,28,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/user-guide/connections.mdx,,Connections,Technical guidance: Connections,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,359,66,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/user-guide/index.mdx,,User guide,Technical guidance: User guide,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,125,29,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/user-guide/organizations.mdx,,Organizations and workspace context,Technical guidance: Organizations and workspace context,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,236,52,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/user-guide/oria-copilot.mdx,,Use Oria Copilot,Technical guidance: Use Oria Copilot,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,731,140,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/user-guide/pipelines.mdx,,Pipelines and runs,Technical guidance: Pipelines and runs,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,204,41,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/user-guide/transformations-and-branches.mdx,,SQL transformations and revisions,Technical guidance: SQL transformations and revisions,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,227,50,0,0,0,0,0,0
internal_reference,article,md-docs/AGENT_GRID_IMPLEMENTATION.md,,Agent Grid View Implementation,Implementation plan or engineering reference,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,521,130,0,0,0,0,0,0
internal_reference,article,md-docs/AGENT_GRID_QUICK_START.md,,Quick Start Guide - Agent Grid View,Technical guidance: Quick Start Guide - Agent Grid View,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,830,217,0,0,0,1,1,0
internal_reference,article,md-docs/AGENT_GRID_UI_GUIDE.md,,Agent Grid View - Visual Guide,Technical guidance: Agent Grid View - Visual Guide,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,912,281,0,0,0,1,0,0
internal_reference,article,md-docs/README.md,,md-docs,Technical guidance: md-docs,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,1065,138,0,0,0,0,0,4
internal_reference,article,md-docs/VERCEL_DEPLOYMENT.md,,MantrixFlow Frontend Deployment,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,114,32,0,0,0,0,0,0
internal_reference,article,md-docs/agents/README.md,,Mantrixflow Agents Docs,Technical guidance: Mantrixflow Agents Docs,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,191,23,0,0,0,0,0,0
internal_reference,article,md-docs/agents/flow-charts.md,,Agent Flow Charts,Technical guidance: Agent Flow Charts,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,683,187,0,0,0,0,0,0
internal_reference,article,md-docs/agents/how-it-works.md,,How Agents Work,Technical guidance: How Agents Work,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,869,171,0,0,0,0,0,0
internal_reference,article,md-docs/agents/model-providers.md,,Agent Model Providers,Technical guidance: Agent Model Providers,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,455,190,0,0,0,0,0,0
internal_reference,article,md-docs/agents/setup-guide.md,,Agent Setup Guide,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,674,198,0,0,0,0,0,0
internal_reference,article,md-docs/agents/workflows.md,,Agent Workflows,Technical guidance: Agent Workflows,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,657,174,0,0,0,0,0,0
internal_reference,article,md-docs/ai-copilot-phase-1.md,,Oria Copilot — AI SDK production architecture,Technical guidance: Oria Copilot — AI SDK production architecture,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,305,60,0,0,0,0,0,1
internal_reference,article,md-docs/analytics-page-implementation.md,,MANTrixFlow — Analytics Page Implementation,Implementation plan or engineering reference,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,3318,878,0,0,0,0,3,2
internal_reference,article,md-docs/autosend-dodo-supabase-production-runbook.md,,"AutoSend, Dodo, And Supabase Production Runbook",Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,867,122,0,0,0,0,0,0
internal_reference,article,md-docs/autosend-email-catalog.md,,AutoSend Email Catalog,Internal setup or operations guidance,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1206,65,0,0,0,0,0,0
internal_reference,article,md-docs/autosend-email-system-plan.md,,AutoSend Email System Plan,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,548,94,0,0,0,0,0,1
internal_reference,article,md-docs/autosend-production-deployment-guide.md,,AutoSend Production Deployment Guide,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,807,300,0,0,0,0,0,1
internal_reference,article,md-docs/autosend-template-copy.md,,AutoSend Template Copy,Internal setup or operations guidance,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1626,69,0,0,0,0,0,0
internal_reference,article,md-docs/autosend-template-design-guide.md,,AutoSend Template Design Guide,Internal setup or operations guidance,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,512,88,0,0,0,0,0,0
internal_reference,article,md-docs/autosend-template-id-map.md,,AutoSend Template ID Map,Internal setup or operations guidance,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,699,106,0,0,0,0,0,0
internal_reference,article,md-docs/aws-ses-setup.md,,AWS SES Setup For MantrixFlow,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1801,419,0,0,0,0,0,1
internal_reference,article,md-docs/betterstack-setup.md,,Better Stack setup,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,741,169,0,0,0,0,0,0
internal_reference,article,md-docs/betterstack-status-page-creation.md,,Moved → betterstack-setup.md,Technical guidance: Moved → betterstack-setup.md,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,20,8,0,0,0,0,0,0
internal_reference,article,md-docs/billing-dodo-billingsdk.md,,MantrixFlow Billing: Dodo Hosted Checkout + Billing UI,Technical guidance: MantrixFlow Billing: Dodo Hosted Checkout + Billing UI,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,710,106,0,0,0,0,0,2
internal_reference,article,md-docs/deployment-oracle-cloud.md,,Oracle Cloud Production Deployment,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,2380,420,0,0,0,0,0,1
internal_reference,article,md-docs/deployment-vercel.md,,Deployment on Vercel (notes),Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,158,41,0,0,0,0,0,0
internal_reference,article,md-docs/dodo-autosend-transformations.md,,Dodo AutoSend Transformations,Technical guidance: Dodo AutoSend Transformations,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1062,278,0,0,0,0,0,0
internal_reference,article,md-docs/dodo-payments-flowchart.md,,Dodo Payments and MantrixFlow Flow Charts,Technical guidance: Dodo Payments and MantrixFlow Flow Charts,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,347,79,0,0,0,0,0,1
internal_reference,article,md-docs/dodo-payments-setup.md,,Dodo Payments Setup For MantrixFlow,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,730,132,0,0,0,0,0,2
internal_reference,article,md-docs/frontend-architecture-audit-final.md,,MantrixFlow frontend architecture audit — final,Technical guidance: MantrixFlow frontend architecture audit — final,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,719,123,0,0,0,0,1,1
internal_reference,article,md-docs/frontend-architecture-audit-v2.md,,MantrixFlow frontend architecture audit (v2),Technical guidance: MantrixFlow frontend architecture audit (v2),Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,1706,158,0,0,0,1,1,0
internal_reference,article,md-docs/frontend-architecture-audit.md,,MantrixFlow frontend architecture audit,Technical guidance: MantrixFlow frontend architecture audit,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,23162,589,0,0,0,0,0,0
internal_reference,article,md-docs/frontend-file-size-audit.md,,MantrixFlow frontend file-size audit,Technical guidance: MantrixFlow frontend file-size audit,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,2244,183,0,0,0,0,0,0
internal_reference,article,md-docs/frontend-fractal-architecture-report.md,,MantrixFlow frontend — fractal architecture restructure (final),Technical guidance: MantrixFlow frontend — fractal architecture restructure (final),Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,1443,283,0,0,0,1,0,1
internal_reference,article,md-docs/frontend-refactor-audit.md,,Frontend refactor audit and migration plan,Technical guidance: Frontend refactor audit and migration plan,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,3635,608,0,0,0,3,1,1
internal_reference,article,md-docs/frontend-refactor-final-report.md,,MantrixFlow frontend refactor report,Technical guidance: MantrixFlow frontend refactor report,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,1393,136,0,0,0,0,0,1
internal_reference,article,md-docs/github/README.md,,GitHub Version Control For Pipeline Configs,Technical guidance: GitHub Version Control For Pipeline Configs,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,271,34,0,0,0,0,0,0
internal_reference,article,md-docs/github/backend-plan.md,,Backend Plan,Implementation plan or engineering reference,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,447,101,0,0,0,0,0,1
internal_reference,article,md-docs/github/frontend-plan.md,,Frontend Plan,Implementation plan or engineering reference,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,277,66,0,0,0,0,0,1
internal_reference,article,md-docs/github/setup/github-app-setup.md,,GitHub App Setup,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,677,163,0,0,0,0,0,0
internal_reference,article,md-docs/github/test-plan.md,,Test Plan,Implementation plan or engineering reference,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,339,66,0,0,0,0,0,0
internal_reference,article,md-docs/github/yaml-contract.md,,YAML Contract,Technical guidance: YAML Contract,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,355,84,0,0,0,0,0,1
internal_reference,article,md-docs/hubspot-postgres-full-phase-plan.md,,HubSpot to PostgreSQL Full-Phase Connector Plan,Implementation plan or engineering reference,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,8727,1163,0,0,0,0,0,11
internal_reference,article,md-docs/infrastructure-ci-cd-implementation-report.md,,Infrastructure and CI/CD implementation report,Implementation plan or engineering reference,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,756,114,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/README.md,,MantrixFlow — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1434,232,0,0,0,0,0,3
internal_reference,article,md-docs/manual-testing/column-mapping.md,,"Column Mapping, Type Coercion & JSON Extraction — Manual Testing Guide",Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,2827,876,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/dbt-layer.md,,dbt Layer — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1926,483,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/destinations/cockroachdb.md,,CockroachDB Destination — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,659,227,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/destinations/mariadb.md,,MariaDB Destination — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,470,166,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/destinations/mysql.md,,MySQL Destination — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,464,169,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/destinations/postgres.md,,PostgreSQL Destination — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,628,216,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/destinations/sqlite.md,,SQLite Destination — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,653,183,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/incremental-merge-key-playwright.md,,Incremental merge-key Playwright E2E,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,544,101,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/normalisation.md,,Normalisation Rules — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1073,330,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipeline-step-by-step.md,,Pipeline-by-Pipeline Step-by-Step Test Cases,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,5581,1486,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/pipelines/README.md,,50-Pipeline Test Index,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,807,100,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/26-postgres-to-postgres.md,,Pipeline 26 — PostgreSQL Source → PostgreSQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,689,174,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/27-postgres-to-mysql.md,,Pipeline 27 — PostgreSQL Source → MySQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,177,70,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/28-postgres-to-mariadb.md,,Pipeline 28 — PostgreSQL Source → MariaDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,117,52,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/29-postgres-to-sqlite.md,,Pipeline 29 — PostgreSQL Source → SQLite Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,158,47,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/30-postgres-to-cockroachdb.md,,Pipeline 30 — PostgreSQL Source → CockroachDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,170,59,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/31-mysql-to-postgres.md,,Pipeline 31 — MySQL Source → PostgreSQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,563,154,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/32-mysql-to-mysql.md,,Pipeline 32 — MySQL Source → MySQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,141,56,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/33-mysql-to-mariadb.md,,Pipeline 33 — MySQL Source → MariaDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,105,47,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/34-mysql-to-sqlite.md,,Pipeline 34 — MySQL Source → SQLite Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,138,44,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/35-mysql-to-cockroachdb.md,,Pipeline 35 — MySQL Source → CockroachDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,141,48,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/36-mariadb-to-postgres.md,,Pipeline 36 — MariaDB Source → PostgreSQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,579,156,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/37-mariadb-to-mysql.md,,Pipeline 37 — MariaDB Source → MySQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,113,53,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/38-mariadb-to-mariadb.md,,Pipeline 38 — MariaDB Source → MariaDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,119,43,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/39-mariadb-to-sqlite.md,,Pipeline 39 — MariaDB Source → SQLite Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,147,45,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/40-mariadb-to-cockroachdb.md,,Pipeline 40 — MariaDB Source → CockroachDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,155,53,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/41-sqlite-to-postgres.md,,Pipeline 41 — SQLite Source → PostgreSQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,542,142,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/42-sqlite-to-mysql.md,,Pipeline 42 — SQLite Source → MySQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,126,52,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/43-sqlite-to-mariadb.md,,Pipeline 43 — SQLite Source → MariaDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,98,43,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/44-sqlite-to-sqlite.md,,Pipeline 44 — SQLite Source → SQLite Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,226,60,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/45-sqlite-to-cockroachdb.md,,Pipeline 45 — SQLite Source → CockroachDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,142,46,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/46-cockroachdb-to-postgres.md,,Pipeline 46 — CockroachDB Source → PostgreSQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,582,165,0,0,0,0,0,1
