surface,kind,location,route,current_title,content_purpose,target_user,accurate,duplicated,outdated,too_detailed,unclear,needed_in_current_workflow,belongs_in,recommended_action,source_words,source_lines,dialog_markers,tooltip_markers,notification_markers,empty_state_markers,loading_state_markers,claim_markers
internal_reference,article,md-docs/github/setup/github-app-setup.md,,GitHub App Setup,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,677,163,0,0,0,0,0,0
internal_reference,article,md-docs/github/test-plan.md,,Test Plan,Implementation plan or engineering reference,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,339,66,0,0,0,0,0,0
internal_reference,article,md-docs/github/yaml-contract.md,,YAML Contract,Technical guidance: YAML Contract,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,355,84,0,0,0,0,0,1
internal_reference,article,md-docs/hetzner-server-setup.md,,Hetzner Server Setup Guide,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1593,458,0,0,0,0,0,0
internal_reference,article,md-docs/hubspot-postgres-full-phase-plan.md,,HubSpot to PostgreSQL Full-Phase Connector Plan,Implementation plan or engineering reference,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,8727,1163,0,0,0,0,0,11
internal_reference,article,md-docs/manual-testing/README.md,,MantrixFlow — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1434,232,0,0,0,0,0,3
internal_reference,article,md-docs/manual-testing/column-mapping.md,,"Column Mapping, Type Coercion & JSON Extraction — Manual Testing Guide",Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,2827,876,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/dbt-layer.md,,dbt Layer — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1926,483,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/destinations/cockroachdb.md,,CockroachDB Destination — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,659,227,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/destinations/mariadb.md,,MariaDB Destination — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,470,166,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/destinations/mysql.md,,MySQL Destination — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,464,169,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/destinations/postgres.md,,PostgreSQL Destination — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,628,216,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/destinations/sqlite.md,,SQLite Destination — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,653,183,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/incremental-merge-key-playwright.md,,Incremental merge-key Playwright E2E,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,544,101,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/normalisation.md,,Normalisation Rules — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1073,330,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipeline-step-by-step.md,,Pipeline-by-Pipeline Step-by-Step Test Cases,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,5581,1486,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/pipelines/README.md,,50-Pipeline Test Index,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,807,100,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/26-postgres-to-postgres.md,,Pipeline 26 — PostgreSQL Source → PostgreSQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,689,174,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/27-postgres-to-mysql.md,,Pipeline 27 — PostgreSQL Source → MySQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,177,70,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/28-postgres-to-mariadb.md,,Pipeline 28 — PostgreSQL Source → MariaDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,117,52,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/29-postgres-to-sqlite.md,,Pipeline 29 — PostgreSQL Source → SQLite Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,158,47,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/30-postgres-to-cockroachdb.md,,Pipeline 30 — PostgreSQL Source → CockroachDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,170,59,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/31-mysql-to-postgres.md,,Pipeline 31 — MySQL Source → PostgreSQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,563,154,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/32-mysql-to-mysql.md,,Pipeline 32 — MySQL Source → MySQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,141,56,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/33-mysql-to-mariadb.md,,Pipeline 33 — MySQL Source → MariaDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,105,47,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/34-mysql-to-sqlite.md,,Pipeline 34 — MySQL Source → SQLite Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,138,44,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/35-mysql-to-cockroachdb.md,,Pipeline 35 — MySQL Source → CockroachDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,141,48,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/36-mariadb-to-postgres.md,,Pipeline 36 — MariaDB Source → PostgreSQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,579,156,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/37-mariadb-to-mysql.md,,Pipeline 37 — MariaDB Source → MySQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,113,53,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/38-mariadb-to-mariadb.md,,Pipeline 38 — MariaDB Source → MariaDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,119,43,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/39-mariadb-to-sqlite.md,,Pipeline 39 — MariaDB Source → SQLite Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,147,45,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/40-mariadb-to-cockroachdb.md,,Pipeline 40 — MariaDB Source → CockroachDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,155,53,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/41-sqlite-to-postgres.md,,Pipeline 41 — SQLite Source → PostgreSQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,542,142,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/42-sqlite-to-mysql.md,,Pipeline 42 — SQLite Source → MySQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,126,52,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/43-sqlite-to-mariadb.md,,Pipeline 43 — SQLite Source → MariaDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,98,43,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/44-sqlite-to-sqlite.md,,Pipeline 44 — SQLite Source → SQLite Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,226,60,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/45-sqlite-to-cockroachdb.md,,Pipeline 45 — SQLite Source → CockroachDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,142,46,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/46-cockroachdb-to-postgres.md,,Pipeline 46 — CockroachDB Source → PostgreSQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,582,165,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/pipelines/db/47-cockroachdb-to-mysql.md,,Pipeline 47 — CockroachDB Source → MySQL Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,165,65,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/48-cockroachdb-to-mariadb.md,,Pipeline 48 — CockroachDB Source → MariaDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,117,53,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/49-cockroachdb-to-sqlite.md,,Pipeline 49 — CockroachDB Source → SQLite Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,163,61,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/db/50-cockroachdb-to-cockroachdb.md,,Pipeline 50 — CockroachDB Source → CockroachDB Destination,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,301,86,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/01-stripe-to-postgres.md,,Pipeline 01 — Stripe → PostgreSQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,2276,728,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/02-stripe-to-mysql.md,,Pipeline 02 — Stripe → MySQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,851,305,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/03-stripe-to-mariadb.md,,Pipeline 03 — Stripe → MariaDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,747,287,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/04-stripe-to-sqlite.md,,Pipeline 04 — Stripe → SQLite,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,921,311,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/pipelines/saas/05-stripe-to-cockroachdb.md,,Pipeline 05 — Stripe → CockroachDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,814,297,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/06-shopify-to-postgres.md,,Pipeline 06 — Shopify → PostgreSQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1251,431,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/07-shopify-to-mysql.md,,Pipeline 07 — Shopify → MySQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,370,161,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/08-shopify-to-mariadb.md,,Pipeline 08 — Shopify → MariaDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,377,162,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/09-shopify-to-sqlite.md,,Pipeline 09 — Shopify → SQLite,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,408,135,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/10-shopify-to-cockroachdb.md,,Pipeline 10 — Shopify → CockroachDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,406,133,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/11-hubspot-to-postgres.md,,Pipeline 11 — HubSpot → PostgreSQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,280,59,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/pipelines/saas/12-hubspot-to-mysql.md,,Pipeline 12 — HubSpot → MySQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,408,123,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/13-hubspot-to-mariadb.md,,Pipeline 13 — HubSpot → MariaDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,377,114,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/14-hubspot-to-sqlite.md,,Pipeline 14 — HubSpot → SQLite,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,435,92,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/15-hubspot-to-cockroachdb.md,,Pipeline 15 — HubSpot → CockroachDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,433,94,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/16-github-to-postgres.md,,Pipeline 16 — GitHub → PostgreSQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1038,342,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/17-github-to-mysql.md,,Pipeline 17 — GitHub → MySQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,323,93,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/18-github-to-mariadb.md,,Pipeline 18 — GitHub → MariaDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,296,84,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/19-github-to-sqlite.md,,Pipeline 19 — GitHub → SQLite,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,353,81,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/20-github-to-cockroachdb.md,,Pipeline 20 — GitHub → CockroachDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,352,82,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/21-notion-to-postgres.md,,Pipeline 21 — Notion → PostgreSQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,511,136,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/22-notion-to-mysql.md,,Pipeline 22 — Notion → MySQL,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,136,56,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/23-notion-to-mariadb.md,,Pipeline 23 — Notion → MariaDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,106,47,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/24-notion-to-sqlite.md,,Pipeline 24 — Notion → SQLite,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,142,44,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/pipelines/saas/25-notion-to-cockroachdb.md,,Pipeline 25 — Notion → CockroachDB,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,146,46,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/postgres-to-postgres-data-types-ui.md,,Live PostgreSQL to PostgreSQL Data-Type UI Test,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1721,510,0,0,0,0,0,8
internal_reference,article,md-docs/manual-testing/slack-pipeline-e2e.md,,Slack Pipeline E2E Manual Test,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1108,408,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/cockroachdb.md,,CockroachDB Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,705,256,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/github.md,,GitHub Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,850,275,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/hubspot.md,,HubSpot Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,462,63,0,0,0,0,0,1
internal_reference,article,md-docs/manual-testing/sources/mariadb.md,,MariaDB Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,675,262,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/mysql.md,,MySQL Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,638,221,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/notion.md,,Notion Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,602,205,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/postgres.md,,PostgreSQL Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,824,294,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/shopify.md,,Shopify Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,774,221,0,0,0,0,0,0
internal_reference,article,md-docs/manual-testing/sources/sqlite.md,,SQLite Source — Manual Testing Guide,Internal manual QA procedure or acceptance evidence,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,682,214,0,0,0,0,0,0
